transaction_id,timestamp,merchant,user_id,location,category,amount,is_fraud
TXN00004554,2025-08-05 05:22:52.675995,airbnb,USER0922,chicago,travel,30.11,0
TXN00006741,2025-08-05 05:33:29.675995,delta airlines,USER0916,austin,travel,20.66,0
TXN00005487,2025-08-05 05:44:10.675995,exxon,USER0130,houston,gas,55.37,0
TXN00002802,2025-08-05 05:44:31.675995,expedia,USER0912,san antonio,travel,50.39,0
TXN00009202,2025-08-05 05:51:04.675995,uber,USER0239,los angeles,transportation,18.38,0
TXN00007794,2025-08-05 06:09:19.675995,apple store,USER0814,philadelphia,retail,36.18,0
TXN00001276,2025-08-05 06:20:06.675995,trader joes,USER0758,san antonio,grocery,535.5,0
TXN00001840,2025-08-05 06:30:48.675995,amazon,USER0831,san jose,retail,28.38,0
TXN00004017,2025-08-05 06:56:44.675995,walgreens,USER0750,chicago,healthcare,76.36,0
TXN00005876,2025-08-05 07:20:24.675995,booking.com,USER0941,san jose,travel,4.75,0
TXN00009979,2025-08-05 07:23:07.675995,starbucks,USER0830,austin,restaurant,4.01,0
TXN00001718,2025-08-05 08:01:25.675995,marriott,USER0139,san jose,travel,77.58,0
TXN00005559,2025-08-05 08:08:10.675995,amazon,USER0650,chicago,retail,83.94,0
TXN00009857,2025-08-05 08:15:02.675995,whole foods,USER0728,jacksonville,grocery,20.87,0
TXN00008217,2025-08-05 08:21:48.675995,expedia,USER0205,san diego,travel,2.84,0
TXN00007602,2025-08-05 08:35:39.675995,booking.com,USER0422,san diego,travel,59.29,0
TXN00003888,2025-08-05 09:05:38.675995,shell,USER0769,houston,gas,39.32,0
TXN00005292,2025-08-05 11:01:04.675995,mcdonalds,USER0461,san antonio,restaurant,5.5,0
TXN00008528,2025-08-05 11:02:57.675995,netflix,USER0239,online,entertainment,111.33,1
TXN00005701,2025-08-05 11:12:07.675995,mcdonalds,USER0591,austin,restaurant,25.52,0
TXN00002792,2025-08-05 11:21:58.675995,whole foods,USER0947,chicago,grocery,20.17,0
TXN00008028,2025-08-05 12:11:45.675995,expedia,USER0910,chicago,travel,4.71,0
TXN00006029,2025-08-05 12:34:41.675995,airbnb,USER0611,chicago,travel,16.37,1
TXN00009917,2025-08-05 12:35:41.675995,target,USER0399,new york,retail,17.35,0
TXN00005024,2025-08-05 12:40:55.675995,uber,USER0405,new york,transportation,509.03,0
TXN00009358,2025-08-05 13:08:08.675995,booking.com,USER0268,international,travel,20.61,0
TXN00006516,2025-08-05 13:46:24.675995,costco,USER0343,houston,grocery,252.35,0
TXN00009231,2025-08-05 13:47:32.675995,cvs,USER0079,online,healthcare,72.54,0
TXN00001576,2025-08-05 13:55:47.675995,booking.com,USER0280,austin,travel,4.77,0
TXN00000559,2025-08-05 14:13:49.675995,cvs,USER0913,philadelphia,healthcare,19.98,0
TXN00007612,2025-08-05 14:18:26.675995,delta airlines,USER0875,new york,travel,12.56,0
TXN00003381,2025-08-05 14:57:24.675995,mcdonalds,USER0193,san jose,restaurant,138.19,0
TXN00009471,2025-08-05 15:27:08.675995,costco,USER0116,phoenix,grocery,219.51,0
TXN00002704,2025-08-05 15:36:41.675995,airbnb,USER0983,new york,travel,44.66,0
TXN00007185,2025-08-05 15:41:39.675995,bestbuy,USER0845,austin,retail,75.51,0
TXN00001388,2025-08-05 15:47:21.675995,bestbuy,USER0988,international,retail,34.41,0
TXN00009199,2025-08-05 15:50:42.675995,spotify,USER0571,dallas,entertainment,19.11,0
TXN00004274,2025-08-05 15:56:52.675995,walgreens,USER0631,san diego,healthcare,2.93,0
TXN00002688,2025-08-05 16:27:26.675995,expedia,USER0387,dallas,travel,82.12,0
TXN00001530,2025-08-05 16:32:27.675995,shell,USER0562,san diego,gas,39.22,0
TXN00001810,2025-08-05 16:59:21.675995,amazon,USER0803,san diego,retail,18.55,0
TXN00003372,2025-08-05 17:11:24.675995,lyft,USER0531,los angeles,transportation,188.88,0
TXN00006232,2025-08-05 17:20:31.675995,home depot,USER0630,new york,retail,26.55,0
TXN00008596,2025-08-05 17:21:39.675995,walgreens,USER0651,philadelphia,healthcare,19.62,0
TXN00009438,2025-08-05 17:24:56.675995,shell,USER0239,san diego,gas,89.32,0
TXN00005787,2025-08-05 17:34:48.675995,walmart,USER0634,austin,retail,340.6,0
TXN00003392,2025-08-05 17:34:53.675995,expedia,USER0704,san jose,travel,30.3,0
TXN00002308,2025-08-05 17:54:36.675995,walmart,USER0781,san diego,retail,62.89,0
TXN00006160,2025-08-05 18:11:06.675995,airbnb,USER0467,san antonio,travel,39.33,0
TXN00008557,2025-08-05 18:12:39.675995,amazon,USER0577,san diego,retail,436.14,0
TXN00002452,2025-08-05 18:14:12.675995,shell,USER0397,los angeles,gas,30.55,0
TXN00007577,2025-08-05 18:15:18.675995,home depot,USER0807,san antonio,retail,31.91,0
TXN00009858,2025-08-05 18:30:38.675995,trader joes,USER0589,san antonio,grocery,64.51,0
TXN00006960,2025-08-05 18:33:37.675995,exxon,USER0412,san diego,gas,126.47,0
TXN00005403,2025-08-05 18:44:26.675995,starbucks,USER0388,philadelphia,restaurant,36.94,0
TXN00000659,2025-08-05 19:25:28.675995,target,USER0204,new york,retail,27.85,0
TXN00002567,2025-08-05 19:31:54.675995,delta airlines,USER0318,jacksonville,travel,72.34,0
TXN00009026,2025-08-05 20:01:05.675995,airbnb,USER0030,phoenix,travel,19.61,0
TXN00000619,2025-08-05 20:30:49.675995,spotify,USER0510,dallas,entertainment,43.32,0
TXN00005797,2025-08-05 20:38:55.675995,bestbuy,USER0749,dallas,retail,24.29,0
TXN00003140,2025-08-05 20:57:18.675995,starbucks,USER0929,dallas,restaurant,91.48,0
TXN00007419,2025-08-05 21:14:26.675995,expedia,USER0533,san antonio,travel,24.6,0
TXN00002352,2025-08-05 21:29:11.675995,mcdonalds,USER0385,philadelphia,restaurant,75.21,0
TXN00007345,2025-08-05 21:36:00.675995,airbnb,USER0888,san antonio,travel,9.76,0
TXN00009040,2025-08-05 21:44:30.675995,spotify,USER0875,austin,entertainment,42.95,0
TXN00006302,2025-08-05 22:06:03.675995,apple store,USER0803,international,retail,104.65,0
TXN00001714,2025-08-05 22:08:24.675995,walgreens,USER0908,international,healthcare,17.42,0
TXN00006342,2025-08-05 22:11:28.675995,airbnb,USER0441,houston,travel,27.87,0
TXN00008316,2025-08-05 22:17:37.675995,walmart,USER0557,dallas,retail,26.44,0
TXN00003773,2025-08-05 22:25:52.675995,exxon,USER0157,international,gas,13.31,0
TXN00003660,2025-08-05 22:31:02.675995,spotify,USER0369,online,entertainment,75.22,1
TXN00000445,2025-08-05 22:53:01.675995,exxon,USER0059,los angeles,gas,73.97,0
TXN00008827,2025-08-05 22:54:31.675995,amazon,USER0560,dallas,retail,49.55,0
TXN00004886,2025-08-05 23:04:55.675995,netflix,USER0771,los angeles,entertainment,13.12,0
TXN00001331,2025-08-05 23:09:40.675995,delta airlines,USER0788,chicago,travel,142.95,0
TXN00006892,2025-08-05 23:11:58.675995,booking.com,USER0560,new york,travel,7.44,0
TXN00000573,2025-08-05 23:14:26.675995,safeway,USER0333,jacksonville,grocery,25.46,0
TXN00007257,2025-08-05 23:15:48.675995,walmart,USER0291,online,retail,72.14,0
TXN00006829,2025-08-05 23:20:49.675995,walgreens,USER0554,san jose,healthcare,19.63,0
TXN00001352,2025-08-06 00:01:31.675995,netflix,USER0944,international,entertainment,63.42,0
TXN00003138,2025-08-06 00:04:46.675995,walmart,USER0942,international,retail,58.45,0
TXN00000975,2025-08-06 00:05:13.675995,apple store,USER0549,new york,retail,3.43,0
TXN00005199,2025-08-06 00:15:14.675995,costco,USER0789,online,grocery,100.57,0
TXN00007235,2025-08-06 00:27:50.675995,trader joes,USER0974,dallas,grocery,155.04,0
TXN00006814,2025-08-06 00:57:48.675995,uber,USER0509,dallas,transportation,6.0,0
TXN00008446,2025-08-06 01:00:27.675995,netflix,USER0057,san antonio,entertainment,73.58,0
TXN00002328,2025-08-06 01:52:07.675995,safeway,USER0467,online,grocery,76.3,0
TXN00001035,2025-08-06 01:58:36.675995,marriott,USER0562,los angeles,travel,218.94,0
TXN00008629,2025-08-06 02:14:25.675995,lyft,USER0572,los angeles,transportation,14.57,0
TXN00002976,2025-08-06 02:16:06.675995,exxon,USER0028,dallas,gas,150.87,0
TXN00004539,2025-08-06 03:14:18.675995,delta airlines,USER0975,los angeles,travel,83.05,0
TXN00007045,2025-08-06 03:37:02.675995,lyft,USER0583,chicago,transportation,17.01,0
TXN00009008,2025-08-06 03:44:28.675995,cvs,USER0349,austin,healthcare,47.76,0
TXN00000567,2025-08-06 03:44:49.675995,target,USER0989,jacksonville,retail,9.88,0
TXN00002695,2025-08-06 03:55:36.675995,marriott,USER0423,san antonio,travel,184.5,0
TXN00008265,2025-08-06 04:07:49.675995,home depot,USER0448,international,retail,26.19,0
TXN00003302,2025-08-06 04:18:03.675995,booking.com,USER0288,dallas,travel,42.95,0
TXN00008234,2025-08-06 04:34:45.675995,uber,USER0364,jacksonville,transportation,117.6,0
TXN00007764,2025-08-06 04:45:32.675995,starbucks,USER0684,online,restaurant,192.76,0
TXN00002195,2025-08-06 04:51:01.675995,delta airlines,USER0131,online,travel,14.96,0
TXN00002764,2025-08-06 04:58:24.675995,uber,USER0356,houston,transportation,44.87,0
TXN00009033,2025-08-06 05:06:54.675995,walgreens,USER0265,los angeles,healthcare,8.04,0
TXN00003997,2025-08-06 05:25:54.675995,spotify,USER0782,chicago,entertainment,22.55,0
TXN00005720,2025-08-06 05:43:15.675995,trader joes,USER0633,san antonio,grocery,19.68,0
TXN00005267,2025-08-06 05:46:06.675995,costco,USER0075,san diego,grocery,17.16,0
TXN00007244,2025-08-06 06:01:47.675995,walmart,USER0047,new york,retail,76.61,0
TXN00007337,2025-08-06 06:48:44.675995,trader joes,USER0648,san diego,grocery,4.11,0
TXN00001938,2025-08-06 07:19:36.675995,walgreens,USER0590,san diego,healthcare,121.87,0
TXN00007444,2025-08-06 07:29:50.675995,walgreens,USER0659,phoenix,healthcare,3.91,0
TXN00000060,2025-08-06 07:31:32.675995,walgreens,USER0451,houston,healthcare,18.63,0
TXN00008776,2025-08-06 07:35:57.675995,netflix,USER0850,los angeles,entertainment,21.93,0
TXN00002645,2025-08-06 07:43:17.675995,apple store,USER0955,chicago,retail,12.91,0
TXN00001515,2025-08-06 07:59:04.675995,whole foods,USER0252,houston,grocery,28.61,0
TXN00002473,2025-08-06 08:05:22.675995,starbucks,USER0214,dallas,restaurant,6.31,0
TXN00008391,2025-08-06 08:17:14.675995,uber,USER0497,online,transportation,28.77,0
TXN00002691,2025-08-06 08:21:17.675995,whole foods,USER0510,international,grocery,24.71,0
TXN00006916,2025-08-06 08:27:38.675995,walmart,USER0613,international,retail,8.97,0
TXN00005122,2025-08-06 08:34:26.675995,airbnb,USER0885,houston,travel,24.31,0
TXN00009126,2025-08-06 08:35:14.675995,delta airlines,USER0573,san diego,travel,65.7,0
TXN00009480,2025-08-06 08:52:34.675995,lyft,USER0161,international,transportation,66.73,0
TXN00005011,2025-08-06 08:53:40.675995,shell,USER0991,chicago,gas,79.86,0
TXN00000537,2025-08-06 09:00:30.675995,uber,USER0763,san diego,transportation,20.87,0
TXN00003669,2025-08-06 09:21:28.675995,bestbuy,USER0092,dallas,retail,49.72,0
TXN00004294,2025-08-06 09:29:51.675995,trader joes,USER0622,los angeles,grocery,140.88,0
TXN00002667,2025-08-06 09:35:18.675995,uber,USER0241,international,transportation,7.55,0
TXN00000676,2025-08-06 09:42:25.675995,trader joes,USER0137,chicago,grocery,8.73,0
TXN00005656,2025-08-06 10:14:37.675995,netflix,USER0481,online,entertainment,111.31,0
TXN00004357,2025-08-06 10:23:52.675995,delta airlines,USER0953,austin,travel,22.45,0
TXN00008720,2025-08-06 10:51:04.675995,walmart,USER0155,phoenix,retail,22.84,0
TXN00003102,2025-08-06 11:42:04.675995,lyft,USER0577,international,transportation,239.7,0
TXN00003575,2025-08-06 11:48:42.675995,costco,USER0396,philadelphia,grocery,46.73,0
TXN00003139,2025-08-06 11:50:36.675995,walmart,USER0250,houston,retail,24.02,0
TXN00001809,2025-08-06 11:56:40.675995,target,USER0875,international,retail,96.94,0
TXN00002159,2025-08-06 12:06:32.675995,starbucks,USER0885,austin,restaurant,64.67,0
TXN00002981,2025-08-06 12:12:45.675995,trader joes,USER0778,san diego,grocery,152.45,0
TXN00009315,2025-08-06 12:17:00.675995,costco,USER0149,austin,grocery,5.24,0
TXN00001189,2025-08-06 12:20:17.675995,cvs,USER0706,san diego,healthcare,10.36,0
TXN00006994,2025-08-06 12:20:27.675995,costco,USER0639,houston,grocery,15.53,0
TXN00003836,2025-08-06 12:48:12.675995,exxon,USER0414,dallas,gas,146.23,0
TXN00006192,2025-08-06 12:48:37.675995,airbnb,USER0925,los angeles,travel,14.75,0
TXN00006570,2025-08-06 12:56:58.675995,booking.com,USER0401,new york,travel,28.23,0
TXN00000080,2025-08-06 13:03:26.675995,netflix,USER0685,san antonio,entertainment,25.44,0
TXN00006356,2025-08-06 13:12:29.675995,amazon,USER0408,san jose,retail,434.85,0
TXN00005053,2025-08-06 13:18:00.675995,uber,USER0333,new york,transportation,23.91,0
TXN00004694,2025-08-06 13:20:01.675995,starbucks,USER0535,phoenix,restaurant,26.34,0
TXN00006429,2025-08-06 13:24:07.675995,safeway,USER0273,austin,grocery,18.92,0
TXN00005016,2025-08-06 13:25:25.675995,exxon,USER0042,new york,gas,2.65,0
TXN00001600,2025-08-06 13:26:44.675995,mcdonalds,USER0626,international,restaurant,26.59,0
TXN00009489,2025-08-06 13:47:32.675995,shell,USER0947,new york,gas,45.72,0
TXN00000769,2025-08-06 13:57:52.675995,costco,USER0815,new york,grocery,291.47,0
TXN00007256,2025-08-06 14:29:09.675995,cvs,USER0112,online,healthcare,29.97,0
TXN00006598,2025-08-06 14:37:57.675995,spotify,USER0486,philadelphia,entertainment,3.98,0
TXN00004007,2025-08-06 14:46:34.675995,walmart,USER0069,san diego,retail,15.55,0
TXN00003716,2025-08-06 15:31:36.675995,lyft,USER0447,phoenix,transportation,1622.48,0
TXN00006766,2025-08-06 15:44:59.675995,home depot,USER0449,san antonio,retail,429.54,0
TXN00000170,2025-08-06 16:04:04.675995,amazon,USER0416,new york,retail,11.39,0
TXN00007885,2025-08-06 17:26:58.675995,trader joes,USER0119,houston,grocery,58.58,0
TXN00002599,2025-08-06 17:32:35.675995,cvs,USER0110,san antonio,healthcare,18.35,0
TXN00002712,2025-08-06 17:40:13.675995,costco,USER0208,houston,grocery,60.33,0
TXN00006242,2025-08-06 18:02:04.675995,shell,USER0019,san diego,gas,163.87,0
TXN00005530,2025-08-06 18:28:14.675995,marriott,USER0551,new york,travel,156.1,0
TXN00006248,2025-08-06 18:40:28.675995,delta airlines,USER0579,houston,travel,4.34,0
TXN00004693,2025-08-06 19:04:50.675995,costco,USER0165,jacksonville,grocery,62.32,0
TXN00003894,2025-08-06 19:19:32.675995,safeway,USER0777,dallas,grocery,20.66,0
TXN00006617,2025-08-06 19:27:32.675995,mcdonalds,USER0547,san antonio,restaurant,565.94,0
TXN00006240,2025-08-06 19:29:40.675995,costco,USER0708,san antonio,grocery,25.54,0
TXN00003078,2025-08-06 19:39:38.675995,home depot,USER0310,international,retail,43.85,0
TXN00003666,2025-08-06 19:42:10.675995,walmart,USER0457,houston,retail,79.65,0
TXN00009193,2025-08-06 20:16:04.675995,walgreens,USER0527,los angeles,healthcare,50.19,0
TXN00005211,2025-08-06 20:20:31.675995,costco,USER0739,austin,grocery,9.08,0
TXN00009211,2025-08-06 20:31:48.675995,marriott,USER0275,san diego,travel,10.92,0
TXN00001681,2025-08-06 20:33:36.675995,target,USER0100,houston,retail,32.17,0
TXN00008414,2025-08-06 20:39:24.675995,shell,USER0934,los angeles,gas,16.55,0
TXN00005804,2025-08-06 21:08:06.675995,exxon,USER0901,online,gas,136.0,0
TXN00009046,2025-08-06 21:08:44.675995,uber,USER0718,austin,transportation,153.54,0
TXN00008661,2025-08-06 21:10:55.675995,walmart,USER0393,san jose,retail,6.18,0
TXN00008158,2025-08-06 21:55:47.675995,walgreens,USER0103,los angeles,healthcare,55.88,0
TXN00005608,2025-08-06 21:56:16.675995,whole foods,USER0807,phoenix,grocery,97.36,0
TXN00005917,2025-08-06 21:58:27.675995,cvs,USER0844,los angeles,healthcare,3.5,0
TXN00002132,2025-08-06 22:14:02.675995,amazon,USER0507,jacksonville,retail,74.25,0
TXN00006337,2025-08-06 22:58:27.675995,apple store,USER0302,phoenix,retail,19.42,0
TXN00000419,2025-08-06 23:07:08.675995,mcdonalds,USER0709,los angeles,restaurant,35.91,0
TXN00000806,2025-08-06 23:17:46.675995,delta airlines,USER0067,san antonio,travel,43.23,0
TXN00000946,2025-08-06 23:27:02.675995,amazon,USER0571,austin,retail,5.31,0
TXN00006488,2025-08-06 23:36:16.675995,bestbuy,USER0490,san jose,retail,53.66,0
TXN00009550,2025-08-06 23:50:59.675995,airbnb,USER0567,phoenix,travel,51.06,0
TXN00008639,2025-08-06 23:59:54.675995,shell,USER0595,international,gas,15.81,0
TXN00003079,2025-08-07 00:02:47.675995,marriott,USER0188,philadelphia,travel,24.58,0
TXN00005878,2025-08-07 00:05:25.675995,trader joes,USER0791,san diego,grocery,12.42,0
TXN00001871,2025-08-07 00:08:07.675995,starbucks,USER0989,dallas,restaurant,25.59,0
TXN00000370,2025-08-07 00:09:29.675995,shell,USER0146,new york,gas,34.1,0
TXN00003044,2025-08-07 00:11:51.675995,whole foods,USER0530,dallas,grocery,78.06,0
TXN00005269,2025-08-07 00:16:23.675995,delta airlines,USER0698,los angeles,travel,78.96,0
TXN00009544,2025-08-07 00:28:46.675995,costco,USER0296,austin,grocery,179.53,0
TXN00003328,2025-08-07 00:34:15.675995,safeway,USER0946,los angeles,grocery,8.93,0
TXN00001406,2025-08-07 00:35:00.675995,amazon,USER0147,international,retail,15.66,1
TXN00000531,2025-08-07 00:38:56.675995,delta airlines,USER0039,philadelphia,travel,4.51,0
TXN00006833,2025-08-07 00:46:50.675995,uber,USER0861,austin,transportation,37.75,0
TXN00003104,2025-08-07 01:29:05.675995,marriott,USER0449,los angeles,travel,13.8,0
TXN00009142,2025-08-07 01:50:27.675995,bestbuy,USER0954,houston,retail,44.64,0
TXN00003199,2025-08-07 01:56:42.675995,airbnb,USER0821,chicago,travel,55.97,0
TXN00001209,2025-08-07 01:59:43.675995,spotify,USER0046,chicago,entertainment,270.29,0
TXN00002047,2025-08-07 02:09:24.675995,apple store,USER0968,online,retail,32.75,0
TXN00003767,2025-08-07 02:22:04.675995,marriott,USER0474,dallas,travel,158.26,0
TXN00001416,2025-08-07 02:32:34.675995,safeway,USER0834,new york,grocery,35.46,0
TXN00009933,2025-08-07 02:33:42.675995,apple store,USER0576,san jose,retail,13.92,0
TXN00004729,2025-08-07 02:57:07.675995,expedia,USER0763,philadelphia,travel,33.89,0
TXN00007557,2025-08-07 03:34:14.675995,marriott,USER0748,los angeles,travel,32.51,0
TXN00000968,2025-08-07 03:38:49.675995,delta airlines,USER0979,phoenix,travel,31.56,0
TXN00008246,2025-08-07 03:39:05.675995,shell,USER0006,jacksonville,gas,33.92,0
TXN00002516,2025-08-07 03:51:59.675995,lyft,USER0667,jacksonville,transportation,36.71,0
TXN00002371,2025-08-07 04:17:57.675995,walgreens,USER0583,austin,healthcare,17.15,0
TXN00001919,2025-08-07 04:22:38.675995,cvs,USER0295,jacksonville,healthcare,18.79,0
TXN00003335,2025-08-07 04:35:31.675995,spotify,USER0141,austin,entertainment,6.62,0
TXN00002127,2025-08-07 04:51:58.675995,trader joes,USER0297,los angeles,grocery,126.11,0
TXN00005048,2025-08-07 05:00:50.675995,costco,USER0664,houston,grocery,127.26,0
TXN00009897,2025-08-07 05:15:06.675995,starbucks,USER0060,houston,restaurant,23.94,0
TXN00006721,2025-08-07 05:55:45.675995,whole foods,USER0950,los angeles,grocery,121.96,0
TXN00008786,2025-08-07 05:58:35.675995,safeway,USER0310,austin,grocery,70.47,0
TXN00009763,2025-08-07 06:04:28.675995,apple store,USER0803,international,retail,48.93,0
TXN00002548,2025-08-07 06:22:35.675995,lyft,USER0220,phoenix,transportation,112.8,0
TXN00005590,2025-08-07 07:04:22.675995,starbucks,USER0828,san antonio,restaurant,17.05,0
TXN00001222,2025-08-07 07:11:49.675995,cvs,USER0728,philadelphia,healthcare,70.85,0
TXN00004484,2025-08-07 07:12:07.675995,spotify,USER0466,chicago,entertainment,31.79,0
TXN00006091,2025-08-07 07:21:18.675995,whole foods,USER0344,dallas,grocery,37.05,0
TXN00004054,2025-08-07 07:24:02.675995,trader joes,USER0068,new york,grocery,9.74,0
TXN00009553,2025-08-07 07:38:30.675995,whole foods,USER0327,online,grocery,25.23,0
TXN00006775,2025-08-07 07:38:49.675995,home depot,USER0553,dallas,retail,88.81,0
TXN00008000,2025-08-07 07:42:04.675995,uber,USER0018,phoenix,transportation,31.83,0
TXN00006109,2025-08-07 08:15:08.675995,starbucks,USER0766,online,restaurant,13.84,0
TXN00008626,2025-08-07 08:24:22.675995,walgreens,USER0828,new york,healthcare,22.03,0
TXN00007788,2025-08-07 08:27:11.675995,booking.com,USER0398,jacksonville,travel,30.9,0
TXN00000338,2025-08-07 08:30:24.675995,safeway,USER0827,new york,grocery,54.35,0
TXN00006963,2025-08-07 08:43:57.675995,marriott,USER0490,online,travel,21.96,0
TXN00006537,2025-08-07 08:44:57.675995,booking.com,USER0756,los angeles,travel,76.33,0
TXN00007080,2025-08-07 09:00:46.675995,cvs,USER0975,jacksonville,healthcare,49.97,0
TXN00005615,2025-08-07 09:17:03.675995,uber,USER0154,international,transportation,1.55,0
TXN00001190,2025-08-07 09:20:01.675995,home depot,USER0120,chicago,retail,37.58,0
